抖音K歌,#genre#
爱尔达体育1,http://50.7.238.10:8278/eltasport2_twn/playlist.m3u8?tid=ME3E4844502848445028&ct=19317&tsum=035fc643389fcb4a6bf124bca1248aab
爱尔达体育1,http://198.16.100.186:8278/eltasport2_twn/playlist.m3u8?tid=ME3E4844502848445028&ct=19317&tsum=035fc643389fcb4a6bf124bca1248aab
爱尔达体育2,http://198.16.100.186:8278/eltasport2_twn/playlist.m3u8?tid=MCDC5093685750936857&ct=19225&tsum=592e009b281ea2abc43b21768cb1bec0
探索亚洲,http://50.7.238.10:8278/discoverytwn_twn/playlist.m3u8?tid=MAAA4463833744638337&ct=18393&tsum=c4bd4c633430327425e073012785525e
探索动力,http://50.7.238.10:8278/discoveryturbo_twn/playlist.m3u8?tid=MECE3122352031223520&ct=18393&tsum=66f49d6631e9a76ea563d20a25e0bd4c
探索动力,http://50.7.238.10:8278/discoveryturbo_twn/playlist.m3u8?tid=MD5D5964869459648694&ct=19225&tsum=a21251b62069dff5c52601a3e4bc4a6d
探索动力,http://198.16.100.186:8278/discoveryturbo_twn/playlist.m3u8?tid=MECE3122352031223520&ct=18393&tsum=66f49d6631e9a76ea563d20a25e0bd4c
探索动力,http://198.16.100.186:8278/discoveryturbo_twn/playlist.m3u8?tid=MD5D5964869459648694&ct=19225&tsum=a21251b62069dff5c52601a3e4bc4a6d
星卫电影,http://50.7.238.10:8278/xingwei_movie/playlist.m3u8?tid=MBDB4578128345781283&ct=19225&tsum=f2041ec954c95b4a5fe29d7ccbfe5b60
星卫电影,http://198.16.100.186:8278/xingwei_movie/playlist.m3u8?tid=MBAB2096754620967546&ct=18392&tsum=2c800c1f0b6cc98d2404608c294dcbc2
时尚,http://50.7.238.10:8278/fashiontv_twn/playlist.m3u8?tid=ma97f669e7343&ct=18335&tsum=732ba26aa334bf6c1fad8812deda83d1
时尚FTV,http://50.7.238.10:8278/fashiontv_twn/playlist.m3u8?tid=MABA6457047364570473&ct=18393&tsum=82840dc94ca1ecca47ac4c26d3ee4afc
东森财经,http://50.7.238.10:8278/ettvcaijing_twn/playlist.m3u8?tid=m999b5a0f7fca17599138&ct=17874&tsum=345085d2d6d4401fdb3da968dfee5a54
东森财经,http://50.7.238.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371
东森超视,http://50.7.238.10:8278/ettvsuper/playlist.m3u8?tid=MA4A3005409230054092&ct=19225&tsum=c5d89f66fa1a8bcd26f482d4a370def5
东森电影,http://50.7.238.10:8278/ettvmovie/playlist.m3u8?tid=MDED1943740419437404&ct=19225&tsum=120834a4218c4b5c3bb19efb8116f859
民视新闻,http://50.7.238.10:8278/ftvnew_taiwan/playlist.m3u8?tid=md953ce86cdad16241449&ct=17874&tsum=949d4aace793a001dd41392b210ba406
美亚电影,http://198.16.100.186:8278/meiyamovie_twn/playlist.m3u8?tid=mcfe3e109029013892155&ct=17874&tsum=164baeda6ab6c4160f2775128cfc6f4e
美亚电影,http://198.16.100.186:8278/meiyamovie_twn/playlist.m3u8?tid=MD3D6323299363232993&ct=18392&tsum=3f73f541d33abe71140d28ada99a071b
靖天卡通,http://50.7.238.10:8278/jingtiancartoon_twn/playlist.m3u8?tid=m1465dab025b5&ct=18335&tsum=ba935e583d90bfbe1d1d9662e9ac600c
靖天国际,http://50.7.238.10:8278/jingtianintl_twn/playlist.m3u8?tid=ME4E7632479576324795&ct=19226&tsum=9922eeed6392b21e1710ba791cc599d6
非凡新闻,http://198.16.100.186:8278/feifannews_twn/playlist.m3u8?tid=m050e7aad65f614336734&ct=17874&tsum=4ea1b829d195ac69a6c2ca51b21ae378
非凡新闻,http://198.16.100.186:8278/feifannews_twn/playlist.m3u8?tid=ME3E6962233269622332&ct=19225&tsum=eea4d84db71e12ba91bfcf328f4dec9d
龙华戏剧,http://50.7.238.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb
龙华戏剧,http://50.7.238.10:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
龙华戏剧,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=m5c1b0bf1531015581628&ct=17874&tsum=2d2c4d6761fa92d63b97c0fe787007cb
龙华戏剧,http://198.16.100.186:8278/lunghuaxiju_twn/playlist.m3u8?tid=MBAB4709384347093843&ct=19226&tsum=a2a7258f8565588e10b8da2f26ba8039
Awani,http://198.16.100.186:8278/Awani/playlist.m3u8?tid=MB3B5555835155558351&ct=19225&tsum=148341f2ac3dfc57fd8bb8b2f6e4d190
BBC,http://198.16.100.186:8278/bbc1_antik/playlist.m3u8?tid=MF9F5104188751041887&ct=19317&tsum=d9d161255fab7747b92a36b17e6fcf9a
BBC1,http://198.16.100.186:8278/bbc1_antik/playlist.m3u8?tid=MF5F6677034466770344&ct=19225&tsum=7620e8a88546352c525938a2dee63a56
BBC2,http://198.16.100.186:8278/bbc2_antik/playlist.m3u8?tid=MA6A4519490645194906&ct=19225&tsum=9b7ac03eed5276fa8bda87e0e8e64ed1
BBC WORLD NEWS,http://198.16.100.186:8278/bbcnews_twn/playlist.m3u8?tid=ME2E9411781394117813&ct=19225&tsum=ffaa2caa60183eec89d730ed80b336d1
BTSports4,http://198.16.100.186:8278/btespn/playlist.m3u8?tid=MA7A3153817131538171&ct=19225&tsum=9452e06c1cdd6935e85cb94a95212a9a
CNA亚洲新闻,http://198.16.100.186:8278/cna/playlist.m3u8?tid=MFAF1272681512726815&ct=19225&tsum=4d6a781648283b1bb018bc5c098432d0
Euronews,http://198.16.100.186:8278/euronews_antik/playlist.m3u8?tid=MF2F8095655880956558&ct=19225&tsum=30c549f4730e3d83725a443cf0c16bbe
TLC旅游生活,http://198.16.100.186:8278/tlc_twn/playlist.m3u8?tid=MA0A5904082259040822&ct=19226&tsum=8fa7deead1d4b260825af15bc7378132
新加坡8,http://198.16.100.186:8278/TV8/playlist.m3u8?tid=MDFD8437455184374551&ct=19225&tsum=ea08ca3d3651a75f499af2fc429eee35

极速108,#genre#
民视新闻,http://108.181.21.27:27347/livehttpplay?channel_id=20097
年代新闻,http://108.181.21.27:27347/livehttpplay?channel_id=20033
非凡新闻,http://108.181.21.27:27347/livehttpplay?channel_id=20034
闽壹新闻,http://108.181.21.27:27347/livehttpplay?channel_id=20028
今日新闻,http://108.181.21.27:27347/livehttpplay?channel_id=20043
公视,http://108.181.21.27:27347/livehttpplay?channel_id=20087
tvbs,http://108.181.21.27:27347/livehttpplay?channel_id=20085
tvbs欢乐,http://108.181.21.27:27347/livehttpplay?channel_id=20105
tvbs精彩,http://108.181.21.27:27347/livehttpplay?channel_id=20136
三立戏剧,http://108.181.21.27:27347/livehttpplay?channel_id=10125
中天综合,http://108.181.21.27:27347/livehttpplay?channel_id=20064
八大综合,http://108.181.21.27:27347/livehttpplay?channel_id=20068
八大第一,http://108.181.21.27:27347/livehttpplay?channel_id=20073
八大精彩,http://108.181.21.27:27347/livehttpplay?channel_id=20052
东森财经,http://108.181.21.27:27347/livehttpplay?channel_id=20078
美亚电影,http://108.181.21.27:27347/livehttpplay?channel_id=20197
龙华电影,http://108.181.21.27:27347/livehttpplay?channel_id=10129
龙华电影,https://cdn8.163189.xyz/live/lhdy/stream.m3u8
龙华经典,https://cdn8.163189.xyz/live/lhjd/stream.m3u8
龙华卡通,https://cdn8.163189.xyz/live/lhkt/stream.m3u8
龙华偶像,https://cdn8.163189.xyz/live/lhox/stream.m3u8
龙华日韩,https://cdn8.163189.xyz/live/lhrh/stream.m3u8
龙华戏剧,https://cdn8.163189.xyz/live/lhxj/stream.m3u8
龙华洋片,http://108.181.21.27:27347/livehttpplay?channel_id=20090
Fgm电影,http://108.181.21.27:27347/livehttpplay?channel_id=10123
CNN新闻,http://108.181.21.27:27347/livehttpplay?channel_id=10123
cn卡通,http://108.181.21.27:27347/livehttpplay?channel_id=20048
尼克卡通,http://108.181.21.27:27347/livehttpplay?channel_id=20089
BBC地球,http://108.181.21.27:27347/livehttpplay?channel_id=20044
动物星球,http://108.181.21.27:27347/livehttpplay?channel_id=2010
五星体育,http://108.181.21.27:27347/livehttpplay?channel_id=20060
博斯高球,http://108.181.21.27:27347/livehttpplay?channel_id=20103
博斯高球,http://108.181.21.27:27347/livehttpplay?channel_id=20117
博斯运动,http://108.181.21.27:27347/livehttpplay?channel_id=20311
ElaT体育,http://108.181.21.27:27347/livehttpplay?channel_id=20129
凤凰香港,http://108.181.21.27:27347/livehttpplay?channel_id=30016
广东影视,http://108.181.21.27:27347/livehttpplay?channel_id=20145

极速150,#genre#
翡翠台,http://zb.xmzb.xyz/8888.php?id=be一翡翠台
中天新闻,http://ali.hlspull.yximgs.com/live/_______CTI__HD.flv
中天新闻2,http://ali.hlspull.yximgs.com/live/_______CTI_2_HD.flv

Hoy78,http://live4play.uk/livehttpplay?channel_id=20191

天映频道,http://live4play.uk/livehttpplay?channel_id=10130

Fgm电影,http://live4play.uk/livehttpplay?channel_id=10123

Amc电影,http://live4play.uk/livehttpplay?channel_id=12036

Cinem电影,http://live4play.uk/livehttpplay?channel_id=20047

HBo电影1,http://live4play.uk/livehttpplay?channel_id=20091

HBo电影2,http://live4play.uk/livehttpplay?channel_id=20092

HBo电影3,http://live4play.uk/livehttpplay?channel_id=20093

Discover,http://live4play.uk/livehttpplay?channel_id=20110

年代新闻,http://live4play.uk/livehttpplay?channel_id=20033

非凡新闻,http://live4play.uk/livehttpplay?channel_id=20034

闽壹新闻,http://live4play.uk/livehttpplay?channel_id=20028

民视新闻,http://live4play.uk/livehttpplay?channel_id=20097

今日新闻,http://live4play.uk/livehttpplay?channel_id=20043

公视,http://live4play.uk/livehttpplay?channel_id=20087

民视,http://live4play.uk/livehttpplay?channel_id=20074

中视,http://live4play.uk/livehttpplay?channel_id=20088

华视,http://live4play.uk/livehttpplay?channel_id=20086

台视,http://live4play.uk/livehttpplay?channel_id=20076

tvbs,http://live4play.uk/livehttpplay?channel_id=20085

tvbs欢乐,http://live4play.uk/livehttpplay?channel_id=20105

tvbs精彩,http://live4play.uk/livehttpplay?channel_id=20136

三立戏剧,http://live4play.uk/livehttpplay?channel_id=10125

三立综合,http://live4play.uk/livehttpplay?channel_id=12038

三立都会,http://live4play.uk/livehttpplay?channel_id=20100

中天娱乐,http://live4play.uk/livehttpplay?channel_id=20079

中天综合,http://live4play.uk/livehttpplay?channel_id=20064

采昌综合,http://live4play.uk/livehttpplay?channel_id=20141

八大综合,http://live4play.uk/livehttpplay?channel_id=20068

八大精彩,http://live4play.uk/livehttpplay?channel_id=20052

八大第一,http://live4play.uk/livehttpplay?channel_id=20073

八大娱乐,http://live4play.uk/livehttpplay?channel_id=20071

东森戏剧,http://live4play.uk/livehttpplay?channel_id=20072

东森综合,http://live4play.uk/livehttpplay?channel_id=20104

东森财经,http://live4play.uk/livehttpplay?channel_id=20078

东森电影,http://live4play.uk/livehttpplay?channel_id=20077

东森洋片,http://live4play.uk/livehttpplay?channel_id=20080

龙华洋片,http://live4play.uk/livehttpplay?channel_id=20090

龙华偶像,http://live4play.uk/livehttpplay?channel_id=20023

龙华电影,http://live4play.uk/livehttpplay?channel_id=10129

龙祥时代,http://live4play.uk/livehttpplay?channel_id=20114

纬来电影,http://live4play.uk/livehttpplay?channel_id=20199

纬来戏剧,http://live4play.uk/livehttpplay?channel_id=20200

纬来综合,http://live4play.uk/livehttpplay?channel_id=20201

纬来育乐,http://live4play.uk/livehttpplay?channel_id=20202

纬来日本,http://live4play.uk/livehttpplay?channel_id=20303

靖天电影,http://live4play.uk/livehttpplay?channel_id=12037

大爱综合,http://live4play.uk/livehttpplay?channel_id=20032

国兴卫视,http://live4play.uk/livehttpplay?channel_id=20164

闽壹电影,http://live4play.uk/livehttpplay?channel_id=20108

好莱坞电影高,http://live4play.uk/livehttpplay?channel_id=20062

Fgm电影,http://live4play.uk/livehttpplay?channel_id=10123

Amc电影,http://live4play.uk/livehttpplay?channel_id=12036

Cinem电影,http://live4play.uk/livehttpplay?channel_id=20047

HBo电影,http://live4play.uk/livehttpplay?channel_id=20091

HBo电影,http://live4play.uk/livehttpplay?channel_id=20092

HBo电影,http://live4play.uk/livehttpplay?channel_id=20093

Discover,http://live4play.uk/livehttpplay?channel_id=20110

cn卡通频道,http://live4play.uk/livehttpplay?channel_id=20048

尼克卡通,http://live4play.uk/livehttpplay?channel_id=20089

BBC地球,http://live4play.uk/livehttpplay?channel_id=20044

国家地理,http://live4play.uk/livehttpplay?channel_id=20037

动物星球,http://live4play.uk/livehttpplay?channel_id=20106

asia动物,http://live4play.uk/livehttpplay?channel_id=20113

asia-afn,http://live4play.uk/livehttpplay?channel_id=20115

新加坡-8,http://live4play.uk/livehttpplay?channel_id=10132

DAZN壹,http://live4play.uk/livehttpplay?channel_id=10104

DAZN贰,http://live4play.uk/livehttpplay?channel_id=10105

博斯运动,http://live4play.uk/livehttpplay?channel_id=10131

博斯运动,http://live4play.uk/livehttpplay?channel_id=20311

博斯高球,http://live4play.uk/livehttpplay?channel_id=20103

博斯高球,http://live4play.uk/livehttpplay?channel_id=20117

ElaT体育,http://live4play.uk/livehttpplay?channel_id=20129

纬来体育,http://live4play.uk/livehttpplay?channel_id=20120

五星体育,http://live4play.uk/livehttpplay?channel_id=20060

广东影视,http://live4play.uk/livehttpplay?channel_id=20145

广东湾区,http://live4play.uk/livehttpplay?channel_id=20083


四季台湾,#genre#
民視第一台,http://rjc6.love:50007/4gtv-4gtv003/index.m3u8
民視台灣台,http://rjc6.love:50007/4gtv-4gtv001/index.m3u8
民視,http://rjc6.love:50007/4gtv-4gtv002/index.m3u8
大愛電視,http://rjc6.love:50007/4gtv-live007/index.m3u8
中視,http://rjc6.love:50007/4gtv-4gtv040/index.m3u8
中視經典台,http://rjc6.love:50007/4gtv-4gtv080/index.m3u8
華視,http://rjc6.love:50007/4gtv-4gtv041/index.m3u8
龍華洋片台,http://rjc6.love:50007/litv-longturn02/index.m3u8
龍華卡通台,http://rjc6.love:50007/litv-longturn01/index.m3u8
龍華電影台,http://rjc6.love:50007/litv-longturn03/index.m3u8
龍華日韓台,http://rjc6.love:50007/litv-longturn11/index.m3u8
龍華偶像台,http://rjc6.love:50007/litv-longturn12/index.m3u8
龍華戲劇台,http://rjc6.love:50007/litv-longturn18/index.m3u8
龍華經典台,http://rjc6.love:50007/litv-longturn21/index.m3u8
博斯魅力台,http://rjc6.love:50007/litv-longturn04/index.m3u8
博斯高球台,http://rjc6.love:50007/litv-longturn05/index.m3u8
博斯高球二台,http://rjc6.love:50007/litv-longturn06/index.m3u8
博斯運動一台,http://rjc6.love:50007/litv-longturn07/index.m3u8
博斯運動二台,http://rjc6.love:50007/litv-longturn08/index.m3u8
博斯網球台,http://rjc6.love:50007/litv-longturn09/index.m3u8
博斯無限台,http://rjc6.love:50007/litv-longturn10/index.m3u8
博斯無限二台,http://rjc6.love:50007/litv-longturn13/index.m3u8
非凡新聞台,http://rjc6.love:50007/4gtv-4gtv010/index.m3u8
非凡商業台,http://rjc6.love:50007/4gtv-4gtv048/index.m3u8
台視財經,http://rjc6.love:50007/4gtv-4gtv056/index.m3u8
中天亞洲精采台,http://rjc6.love:50007/4gtv-4gtv109/index.m3u8
三立新聞iNEWS,http://rjc6.love:50007/iNEWS/index.m3u8
三立綜合台,http://rjc6.love:50007/4gtv-live207/index.m3u8
客家電視台,http://rjc6.love:50007/4gtv-4gtv043/index.m3u8
八大綜藝台,http://rjc6.love:50007/4gtv-4gtv039/index.m3u8
中視菁采台,http://rjc6.love:50007/4gtv-4gtv064/index.m3u8
TVBS精采台,http://rjc6.love:50007/4gtv-4gtv067/index.m3u8
愛爾達娛樂台,http://rjc6.love:50007/4gtv-4gtv070/index.m3u8
靖天綜合台,http://rjc6.love:50007/4gtv-4gtv046/index.m3u8
靖天日本台,http://rjc6.love:50007/4gtv-4gtv047/index.m3u8
新唐人亞太台,http://rjc6.love:50007/4gtv-live050/index.m3u8
ARIRANG阿里郎頻道,http://rjc6.love:50007/4gtv-4gtv079/index.m3u8
GlobalTrekker,http://rjc6.love:50007/4gtv-live112/index.m3u8
原住民族電視台,http://rjc6.love:50007/4gtv-live014/index.m3u8
東森購物四台,http://rjc6.love:50007/4gtv-live049/index.m3u8
LiveABC互動英語頻道,http://rjc6.love:50007/4gtv-live030/index.m3u8
達文西頻道,http://rjc6.love:50007/4gtv-4gtv018/index.m3u8
ELTV生活英語台,http://rjc6.love:50007/litv-longturn20/index.m3u8
NickJr.兒童頻道,http://rjc6.love:50007/4gtv-live032/index.m3u8
尼克兒童頻道,http://rjc6.love:50007/4gtv-live105/index.m3u8
DreamWorks夢工廠動畫,http://rjc6.love:50007/4gtv-live017/index.m3u8
靖天卡通台,http://rjc6.love:50007/4gtv-4gtv044/index.m3u8
靖洋卡通NiceBingo,http://rjc6.love:50007/4gtv-4gtv057/index.m3u8
MOMO親子台,http://rjc6.love:50007/4gtv-live107/index.m3u8
東森購物一台,http://rjc6.love:50007/4gtv-live047/index.m3u8
鏡電視新聞台,http://rjc6.love:50007/4gtv-4gtv075/index.m3u8
東森新聞台,http://rjc6.love:50007/4gtv-4gtv152/index.m3u8
華視新聞,http://rjc6.love:50007/4gtv-4gtv052/index.m3u8
民視新聞台,http://rjc6.love:50007/litv-ftv13/index.m3u8
三立新聞iNEWS,http://rjc6.love:50007/4gtv-live089/index.m3u8
TVBS新聞,http://rjc6.love:50007/4gtv-4gtv072/index.m3u8
東森財經新聞台,http://rjc6.love:50007/4gtv-4gtv153/index.m3u8
中視新聞,http://rjc6.love:50007/4gtv-4gtv074/index.m3u8
中天新聞台,http://rjc6.love:50007/4gtv-4gtv009/index.m3u8
BloombergTV,http://rjc6.love:50007/4gtv-live059/index.m3u8
寰宇新聞台,http://rjc6.love:50007/litv-longturn14/index.m3u8
寰宇新聞台灣台,http://rjc6.love:50007/4gtv-4gtv156/index.m3u8
SBN全球財經台,http://rjc6.love:50007/4gtv-live060/index.m3u8
寰宇財經台,http://rjc6.love:50007/4gtv-4gtv158/index.m3u8
TVBS,http://rjc6.love:50007/4gtv-4gtv073/index.m3u8
東森購物二台,http://rjc6.love:50007/4gtv-live046/index.m3u8
民視綜藝台,http://rjc6.love:50007/4gtv-4gtv004/index.m3u8
豬哥亮歌廳秀,http://rjc6.love:50007/4gtv-4gtv006/index.m3u8
靖天育樂台,http://rjc6.love:50007/4gtv-4gtv062/index.m3u8
KLT-靖天國際台,http://rjc6.love:50007/4gtv-4gtv063/index.m3u8
NiceTV靖天歡樂台,http://rjc6.love:50007/4gtv-4gtv054/index.m3u8
靖天資訊台,http://rjc6.love:50007/4gtv-4gtv065/index.m3u8
TVBS歡樂台,http://rjc6.love:50007/4gtv-4gtv068/index.m3u8
韓國娛樂台KMTV,http://rjc6.love:50007/4gtv-4gtv016/index.m3u8
ROCKEntertainment,http://rjc6.love:50007/4gtv-live080/index.m3u8
Lifetime娛樂頻道,http://rjc6.love:50007/4gtv-live029/index.m3u8
電影原聲台CMusic,http://rjc6.love:50007/4gtv-live031/index.m3u8
TRACEUrban,http://rjc6.love:50007/4gtv-4gtv082/index.m3u8
MTVLiveHD音樂頻道,http://rjc6.love:50007/4gtv-live025/index.m3u8
MezzoLiveHD,http://rjc6.love:50007/4gtv-4gtv083/index.m3u8
CLASSICA古典樂,http://rjc6.love:50007/4gtv-4gtv059/index.m3u8
東森購物三台,http://rjc6.love:50007/4gtv-live048/index.m3u8
INULTRA,http://rjc6.love:50007/4gtv-live096/index.m3u8
TRACESportStars,http://rjc6.love:50007/4gtv-4gtv077/index.m3u8
智林體育台,http://rjc6.love:50007/4gtv-4gtv101/index.m3u8
時尚運動X,http://rjc6.love:50007/4gtv-4gtv014/index.m3u8
車迷TV,http://rjc6.love:50007/4gtv-live201/index.m3u8
GINXEsportsTV,http://rjc6.love:50007/4gtv-4gtv053/index.m3u8
PetClubTV,http://rjc6.love:50007/4gtv-live110/index.m3u8
民視旅遊台,http://rjc6.love:50007/litv-ftv07/index.m3u8
滾動力rollor,http://rjc6.love:50007/4gtv-live012/index.m3u8
亞洲旅遊台,http://rjc6.love:50007/4gtv-4gtv076/index.m3u8
fun探索娛樂台,http://rjc6.love:50007/4gtv-live011/index.m3u8
幸福空間居家台,http://rjc6.love:50007/4gtv-live206/index.m3u8
LoveNature,http://rjc6.love:50007/4gtv-live208/index.m3u8
History歷史頻道,http://rjc6.love:50007/4gtv-live026/index.m3u8
愛爾達生活旅遊台,http://rjc6.love:50007/4gtv-live120/index.m3u8
LUXETVChannel,http://rjc6.love:50007/4gtv-live121/index.m3u8
TV5MONDESTYLEHD生活時尚,http://rjc6.love:50007/4gtv-live122/index.m3u8
MagellanTV頻道(麥哲倫頻道),http://rjc6.love:50007/4gtv-live123/index.m3u8
公視戲劇,http://rjc6.love:50007/4gtv-4gtv042/index.m3u8
民視影劇台,http://rjc6.love:50007/litv-ftv09/index.m3u8
HITS頻道,http://rjc6.love:50007/4gtv-live620/index.m3u8
八大精彩台,http://rjc6.love:50007/4gtv-4gtv034/index.m3u8
霹靂布袋戲,http://rjc6.love:50007/4gtv-live145/index.m3u8
靖天戲劇台,http://rjc6.love:50007/4gtv-4gtv058/index.m3u8
靖洋戲劇台,http://rjc6.love:50007/4gtv-4gtv045/index.m3u8
CI罪案偵查頻道,http://rjc6.love:50007/4gtv-live027/index.m3u8
視納華仁紀實頻道,http://rjc6.love:50007/4gtv-4gtv013/index.m3u8
影迷數位紀實台,http://rjc6.love:50007/litv-ftv15/index.m3u8
金光布袋戲,http://rjc6.love:50007/4gtv-live144/index.m3u8
ROCKAction,http://rjc6.love:50007/4gtv-live138/index.m3u8
采昌影劇台,http://rjc6.love:50007/4gtv-4gtv049/index.m3u8
靖天映畫,http://rjc6.love:50007/4gtv-4gtv055/index.m3u8
靖天電影台,http://rjc6.love:50007/4gtv-4gtv061/index.m3u8
影迷數位電影台,http://rjc6.love:50007/4gtv-4gtv011/index.m3u8
amc電影台,http://rjc6.love:50007/4gtv-4gtv017/index.m3u8
CinemaWorld,http://rjc6.love:50007/4gtv-live069/index.m3u8
MyCinemaEuropeHD我的歐洲電影,http://rjc6.love:50007/4gtv-live157/index.m3u8
好消息,http://rjc6.love:50007/litv-ftv16/index.m3u8
好消息2台,http://rjc6.love:50007/litv-ftv17/index.m3u8
大愛二台,http://rjc6.love:50007/4gtv-live106/index.m3u8
人間衛視,http://rjc6.love:50007/4gtv-live008/index.m3u8
FRANCE24英文台,http://rjc6.love:50007/4gtv-live146/index.m3u8
半島國際新聞台,http://rjc6.love:50007/litv-ftv10/index.m3u8
VOA美國之音,http://rjc6.love:50007/litv-ftv03/index.m3u8
CNBCAsia財經台,http://rjc6.love:50007/4gtv-live130/index.m3u8
DW德國之聲,http://rjc6.love:50007/4gtv-live071/index.m3u8
國會頻道1,http://rjc6.love:50007/4gtv-4gtv084/index.m3u8
國會頻道2,http://rjc6.love:50007/4gtv-4gtv085/index.m3u8
TVBS綜藝台,http://rjc6.love:50007/4gtv-live087/index.m3u8
TVBS台劇台,http://rjc6.love:50007/4gtv-live088/index.m3u8
經典電影台,http://rjc6.love:50007/4gtv-live021/index.m3u8
經典卡通台,http://rjc6.love:50007/4gtv-live022/index.m3u8
精選動漫台,http://rjc6.love:50007/4gtv-live024/index.m3u8
戲劇免費看1台,http://rjc6.love:50007/4gtv-live010/index.m3u8
台灣戲劇台,http://rjc6.love:50007/litv-longturn22/index.m3u8
Smart知識台,http://rjc6.love:50007/litv-longturn19/index.m3u8
台視新聞,http://rjc6.love:50007/4gtv-4gtv051/index.m3u8
台視,http://rjc6.love:50007/4gtv-4gtv066/index.m3u8
第1商業台,http://rjc6.love:50007/4gtv-4gtv104/index.m3u8
倪珍播新聞,http://rjc6.love:50007/nnews-zh/index.m3u8
倪珍英語新聞,http://rjc6.love:50007/nnews-en/index.m3u8
倪珍越南語新聞,http://rjc6.love:50007/nnews-en/index.m3u8
公視金獎台,http://rjc6.love:50007/ofiii13/index.m3u8
哆啦Ａ夢台,http://rjc6.love:50007/ofiii22/index.m3u8
新哆啦A夢(中文版),http://rjc6.love:50007/ofiii23/index.m3u8
TVBS食尚玩家,http://rjc6.love:50007/ofiii31/index.m3u8
東森娛樂台,http://rjc6.love:50007/ofiii32/index.m3u8
中天亞洲精采台,http://rjc6.love:50007/ofiii36/index.m3u8
經典劇場,http://rjc6.love:50007/ofiii38/index.m3u8
Yes娛樂,http://rjc6.love:50007/ofiii47/index.m3u8
