国/粤语歌曲,#genre#
中国交通,http://www.kitcc.cn:8887/udp/239.77.1.249:5146
中国天气,http://www.kitcc.cn:8887/udp/239.77.1.143:5146
茶,http://www.kitcc.cn:8887/udp/239.77.0.15:5146
茶频道高清,http://www.kitcc.cn:8887/udp/239.77.1.207:5146
快乐垂钓,http://www.kitcc.cn:8887/udp/239.77.0.145:5146
快乐垂钓高清,http://www.kitcc.cn:8887/udp/239.77.1.119:5146
冬奥纪实高清,http://www.kitcc.cn:8887/udp/239.77.1.110:5146
金鹰纪实高清,http://www.kitcc.cn:8887/udp/239.77.1.217:5146
金鹰纪实高清测试,http://www.kitcc.cn:8887/udp/239.77.0.160:5146
金鹰纪实超清测试,http://www.kitcc.cn:8887/udp/239.77.0.162:5146
上海纪实高清,http://www.kitcc.cn:8887/udp/239.77.1.216:5146
上海纪实高清,http://www.kitcc.cn:8887/udp/239.77.0.147:5146
环球奇观,http://www.kitcc.cn:8887/udp/239.77.0.224:5146
环球奇观,http://www.kitcc.cn:8887/udp/239.77.1.198:5146
书画频道,http://www.kitcc.cn:8887/udp/239.77.1.115:5146
DOXTV,http://www.kitcc.cn:8887/udp/239.77.1.155:5146
优优宝贝,http://www.kitcc.cn:8887/udp/239.77.1.193:5146
优优宝贝,http://www.kitcc.cn:8887/udp/239.253.43.39:5146
中华特产,http://www.kitcc.cn:8887/udp/239.77.1.204:5146
四海钓鱼,http://www.kitcc.cn:8887/udp/239.77.1.137:5146
环球旅游,http://www.kitcc.cn:8887/udp/239.77.1.202:5146
生态环境,http://www.kitcc.cn:8887/udp/239.77.1.201:5146
生态环境,http://www.kitcc.cn:8887/udp/239.253.43.42:5146
车迷频道,http://www.kitcc.cn:8887/udp/239.77.1.203:5146
车迷频道,http://www.kitcc.cn:8887/udp/239.253.43.41:5146
GTV网络棋牌,http://www.kitcc.cn:8887/udp/239.253.43.38:5146
新动漫,http://www.kitcc.cn:8887/udp/239.77.1.136:5146
游戏竞技,http://www.kitcc.cn:8887/udp/239.77.0.211:5146
游戏竞技,http://www.kitcc.cn:8887/udp/239.77.1.112:5146
靓妆,http://www.kitcc.cn:8887/udp/239.77.0.212:5146
靓妆,http://www.kitcc.cn:8887/udp/239.77.1.118:5146
求索纪录高清,http://www.kitcc.cn:8887/udp/239.77.0.241:5146
求索纪录高清,http://www.kitcc.cn:8887/udp/239.77.0.21:5146
求索生活高清,http://www.kitcc.cn:8887/udp/239.77.0.153:5146
求索science高清,http://www.kitcc.cn:8887/udp/239.77.0.240:5146
中华美食高清,http://www.kitcc.cn:8887/udp/239.77.1.200:5146
中华美食高清,http://www.kitcc.cn:8887/udp/239.253.43.40:5146
梨园,http://www.kitcc.cn:8887/udp/239.77.0.210:5146
梨园频道高清,http://www.kitcc.cn:8887/udp/239.77.1.100:5146
武术世界,http://www.kitcc.cn:8887/udp/239.77.0.216:5146
武术世界高清,http://www.kitcc.cn:8887/udp/239.77.1.108:5146
文物宝库,http://www.kitcc.cn:8887/udp/239.77.0.227:5146
文物宝库高清,http://www.kitcc.cn:8887/udp/239.77.1.120:5146
国学,http://www.kitcc.cn:8887/udp/239.77.0.226:5146
国学频道,http://www.kitcc.cn:8887/udp/239.77.1.105:5146
先锋乒羽,http://www.kitcc.cn:8887/udp/239.77.1.208:5146
汽摩,http://www.kitcc.cn:8887/udp/239.77.0.209:5146
汽摩,http://www.kitcc.cn:8887/udp/239.77.1.205:5146
证券服务,http://www.kitcc.cn:8887/udp/239.77.1.135:5146
证券服务,http://www.kitcc.cn:8887/udp/239.253.43.58:5146
IPTV1,http://www.kitcc.cn:8887/udp/239.77.1.75:5146
IPTV2,http://www.kitcc.cn:8887/udp/239.77.1.63:5146
IPTV3,http://www.kitcc.cn:8887/udp/239.77.1.64:5146
IPTV3+,http://www.kitcc.cn:8887/udp/239.77.0.107:5146
IPTV3+,http://www.kitcc.cn:8887/udp/239.77.1.78:5146
IPTV4,http://www.kitcc.cn:8887/udp/239.77.1.56:5146
IPTV5+,http://www.kitcc.cn:8887/udp/239.77.0.108:5146
IPTV5+,http://www.kitcc.cn:8887/udp/239.77.1.77:5146
IPTV5+高清,http://www.kitcc.cn:8887/udp/239.77.1.116:5146
IPTV5+高清,http://www.kitcc.cn:8887/udp/239.77.0.176:5146
IPTV6+,http://www.kitcc.cn:8887/udp/239.77.0.103:5146
IPTV6+,http://www.kitcc.cn:8887/udp/239.77.1.138:5146
IPTV8+,http://www.kitcc.cn:8887/udp/239.77.0.105:5146
IPTV8+,http://www.kitcc.cn:8887/udp/239.77.1.82:5146
IPTV谍战剧场,http://www.kitcc.cn:8887/udp/239.77.0.99:5146
IPTV谍战剧场,http://www.kitcc.cn:8887/udp/239.77.1.83:5146
IPTV相声小品,http://www.kitcc.cn:8887/udp/239.77.0.100:5146
IPTV相声小品,http://www.kitcc.cn:8887/udp/239.77.1.84:5146
IPTV野外,http://www.kitcc.cn:8887/udp/239.77.0.101:5146
IPTV野外,http://www.kitcc.cn:8887/udp/239.77.1.85:5146
IPTV法治,http://www.kitcc.cn:8887/udp/239.77.0.102:5146
IPTV法治,http://www.kitcc.cn:8887/udp/239.77.1.86:5146
魅力时尚,http://www.kitcc.cn:8887/udp/239.77.0.110:5146
IPTV魅力时尚,http://www.kitcc.cn:8887/udp/239.77.1.88:5146
经典电影,http://www.kitcc.cn:8887/udp/239.77.0.104:5146
IPTV经典电影,http://www.kitcc.cn:8887/udp/239.77.1.89:5146
热播剧场,http://www.kitcc.cn:8887/udp/239.77.0.106:5146
IPTV热播剧场,http://www.kitcc.cn:8887/udp/239.77.1.90:5146
少儿动画,http://www.kitcc.cn:8887/udp/239.77.0.109:5146
IPTV少儿动画,http://www.kitcc.cn:8887/udp/239.77.1.91:5146
IPTV收视指南,http://www.kitcc.cn:8887/udp/239.77.0.111:5146

广西电信组播,#genre#
钦州新闻综合高清,http://opdf.top:8088/rtp/239.81.0.164:4056
广西卫视高清,http://opdf.top:8088/rtp/239.81.0.107:4056
广西新闻高清,http://opdf.top:8088/rtp/239.81.0.248:4056
广西综艺旅游高清,http://opdf.top:8088/rtp/239.81.0.214:4056
广西都市高清,http://opdf.top:8088/rtp/239.81.0.247:4056
广西影视高清,http://opdf.top:8088/rtp/239.81.0.250:4056
广西乐思购,http://opdf.top:8088/rtp/239.81.0.9:4056
广西移动电视,http://opdf.top:8088/rtp/239.81.0.10:4056
聚鲨环球精选,http://opdf.top:8088/rtp/239.81.0.98:4056
央广购物,http://opdf.top:8088/rtp/239.81.0.131:4056
CCTV-1综合高清,http://opdf.top:8088/rtp/239.81.0.102:4056
CCTV-2财经高清,http://opdf.top:8088/rtp/239.81.0.115:4056
CCTV-3综艺高清,http://opdf.top:8088/rtp/239.81.0.231:4056
CCTV-4中文国际高清,http://opdf.top:8088/rtp/239.81.0.96:4056
CCTV-5体育高清,http://opdf.top:8088/rtp/239.81.0.232:4056
CCTV-6电影高清,http://opdf.top:8088/rtp/239.81.0.233:4056
CCTV-7国防军事高清,http://opdf.top:8088/rtp/239.81.0.116:4056
CCTV-8电视剧高清,http://opdf.top:8088/rtp/239.81.0.234:4056
CCTV-9纪录高清,http://opdf.top:8088/rtp/239.81.0.117:4056
CCTV-10科教高清,http://opdf.top:8088/rtp/239.81.0.118:4056
CCTV-11戏曲高清,http://opdf.top:8088/rtp/239.81.0.229:4056
CCTV-12社会与法高清,http://opdf.top:8088/rtp/239.81.0.119:4056
CCTV-13新闻高清,http://opdf.top:8088/rtp/239.81.0.206:4056
CCTV-14少儿高清,http://opdf.top:8088/rtp/239.81.0.120:4056
CCTV-15音乐高清,http://opdf.top:8088/rtp/239.81.0.230:4056
CCTV-5＋体育赛事高清,http://opdf.top:8088/rtp/239.81.0.101:4056
CCTV-16奥林匹克高清,http://opdf.top:8088/rtp/239.81.0.142:4056
CCTV-17农业农村高清,http://opdf.top:8088/rtp/239.81.0.228:4056
CGTN,http://opdf.top:8088/rtp/239.81.0.28:4056
优购物,http://opdf.top:8088/rtp/239.81.0.132:4056
广东卫视高清,http://opdf.top:8088/rtp/239.81.0.104:4056
湖南卫视高清,http://opdf.top:8088/rtp/239.81.0.110:4056
东方卫视高清,http://opdf.top:8088/rtp/239.81.0.111:4056
北京卫视高清,http://opdf.top:8088/rtp/239.81.0.109:4056
浙江卫视高清,http://opdf.top:8088/rtp/239.81.0.108:4056
江苏卫视高清,http://opdf.top:8088/rtp/239.81.0.106:4056
深圳卫视高清,http://opdf.top:8088/rtp/239.81.0.103:4056
天津卫视高清,http://opdf.top:8088/rtp/239.81.0.113:4056
湖北卫视高清,http://opdf.top:8088/rtp/239.81.0.112:4056
山东卫视高清,http://opdf.top:8088/rtp/239.81.0.114:4056
黑龙江卫视高清,http://opdf.top:8088/rtp/239.81.0.105:4056
河北卫视高清,http://opdf.top:8088/rtp/239.81.0.94:4056
贵州卫视高清,http://opdf.top:8088/rtp/239.81.0.95:4056
东南卫视高清,http://opdf.top:8088/rtp/239.81.0.215:4056
辽宁卫视高清,http://opdf.top:8088/rtp/239.81.0.210:4056
安徽卫视高清,http://opdf.top:8088/rtp/239.81.0.211:4056
甘肃卫视高清,http://opdf.top:8088/rtp/239.81.0.207:4056
江西卫视高清,http://opdf.top:8088/rtp/239.81.0.204:4056
四川卫视高清,http://opdf.top:8088/rtp/239.81.0.130:4056
南方卫视,http://opdf.top:8088/rtp/239.81.0.32:4056
陕西卫视,http://opdf.top:8088/rtp/239.81.0.89:4056
河南卫视,http://opdf.top:8088/rtp/239.81.0.44:4056
云南卫视,http://opdf.top:8088/rtp/239.81.0.45:4056
新疆卫视,http://opdf.top:8088/rtp/239.81.0.46:4056
重庆卫视,http://opdf.top:8088/rtp/239.81.0.47:4056
海南卫视,http://opdf.top:8088/rtp/239.81.0.48:4056
山西卫视,http://opdf.top:8088/rtp/239.81.0.49:4056
青海卫视,http://opdf.top:8088/rtp/239.81.0.53:4056
内蒙古卫视,http://opdf.top:8088/rtp/239.81.0.54:4056
西藏卫视,http://opdf.top:8088/rtp/239.81.0.55:4056
吉林卫视高清,http://opdf.top:8088/rtp/239.81.0.143:4056
宁夏卫视,http://opdf.top:8088/rtp/239.81.0.60:4056
山东教育卫视,http://opdf.top:8088/rtp/239.81.0.93:4056
三沙卫视,http://opdf.top:8088/rtp/239.81.0.242:4056
厦门卫视,http://opdf.top:8088/rtp/239.81.0.212:4056
兵团卫视,http://opdf.top:8088/rtp/239.81.0.213:4056
金鹰纪实高清,http://opdf.top:8088/rtp/239.81.0.91:4056
中国教育高清,http://opdf.top:8088/rtp/239.81.0.92:4056
中国教育2,http://opdf.top:8088/rtp/239.81.0.245:4056
中国教育4,http://opdf.top:8088/rtp/239.81.0.246:4056
金鹰卡通高清,http://opdf.top:8088/rtp/239.81.0.148:4056
卡酷动画,http://opdf.top:8088/rtp/239.81.0.62:4056
嘉佳卡通,http://opdf.top:8088/rtp/239.81.0.64:4056
中国天气,http://opdf.top:8088/rtp/239.81.0.63:4056
动漫秀场,http://opdf.top:8088/rtp/239.81.0.68:4056
七彩戏剧,http://opdf.top:8088/rtp/239.81.0.70:4056
游戏风云,http://opdf.top:8088/rtp/239.81.0.72:4056
生活时尚,http://opdf.top:8088/rtp/239.81.0.75:4056
东方财经,http://opdf.top:8088/rtp/239.81.0.76:4056
全纪实,http://opdf.top:8088/rtp/239.81.0.78:4056
法治天地,http://opdf.top:8088/rtp/239.81.0.79:4056
金色频道,http://opdf.top:8088/rtp/239.81.0.80:4056
都市剧场,http://opdf.top:8088/rtp/239.81.0.81:4056
精彩影视高清,http://opdf.top:8088/rtp/239.81.0.152:4056
求索纪录高清,http://opdf.top:8088/rtp/239.81.0.153:4056
CCTV-16奥林匹克4K,http://opdf.top:8088/rtp/239.81.0.144:4056
CHC家庭影院高清,http://opdf.top:8088/rtp/239.81.0.238:4056
CHC动作电影高清,http://opdf.top:8088/rtp/239.81.0.239:4056
CHC高清电影,http://opdf.top:8088/rtp/239.81.0.240:4056
新动漫,http://opdf.top:8088/rtp/239.81.0.235:4056
先锋乒羽,http://opdf.top:8088/rtp/239.81.0.236:4056
网络棋牌,http://opdf.top:8088/rtp/239.81.0.237:4056
广西IPTV1,http://opdf.top:8088/rtp/239.81.0.201:4056
广西IPTV2,http://opdf.top:8088/rtp/239.81.0.202:4056
广西IPTV3,http://opdf.top:8088/rtp/239.81.0.203:4056
广西IPTV4,http://opdf.top:8088/rtp/239.81.0.251:4056
广西IPTV5,http://opdf.top:8088/rtp/239.81.0.205:4056
广西IPTV7,http://opdf.top:8088/rtp/239.81.0.253:4056
广西IPTV8,http://opdf.top:8088/rtp/239.81.0.208:4056
广西IPTV9,http://opdf.top:8088/rtp/239.81.0.209:4056
广西IPTV10,http://opdf.top:8088/rtp/239.81.0.100:4056
广西IPTV11,http://opdf.top:8088/rtp/239.81.0.166:4056
广西IPTV12,http://opdf.top:8088/rtp/239.81.0.124:4056
广西IPTV13,http://opdf.top:8088/rtp/239.81.0.125:4056
广西IPTV15,http://opdf.top:8088/rtp/239.81.0.69:4056
爱综艺,http://opdf.top:8088/rtp/239.81.0.66:4056
爱电影,http://opdf.top:8088/rtp/239.81.0.65:4056
爱大剧,http://opdf.top:8088/rtp/239.81.0.67:4056
IPTV谍战剧场,http://opdf.top:8088/rtp/239.81.0.15:4056
IPTV野外,http://opdf.top:8088/rtp/239.81.0.18:4056
经典电影,http://opdf.top:8088/rtp/239.81.0.84:4056
少儿动画,http://opdf.top:8088/rtp/239.81.0.82:4056
爱体育高清,http://opdf.top:8088/rtp/239.81.0.133:4056
收视指南,http://opdf.top:8088/rtp/239.81.0.86:4056
IPTV法治,http://opdf.top:8088/rtp/239.81.0.20:4056
热播剧场,http://opdf.top:8088/rtp/239.81.0.85:4056
魅力时尚,http://opdf.top:8088/rtp/239.81.0.83:4056
IPTV相声小品,http://opdf.top:8088/rtp/239.81.0.17:4056
爱上4K,http://opdf.top:8088/rtp/239.81.0.123:4056
IPTV足球,http://opdf.top:8088/rtp/239.81.0.97:4056
柳州新闻综合,http://opdf.top:8088/rtp/239.81.0.134:4056
桂林新闻综合,http://opdf.top:8088/rtp/239.81.0.135:4056
北海新闻综合,http://opdf.top:8088/rtp/239.81.0.136:4056
贺州综合,http://opdf.top:8088/rtp/239.81.0.137:4056
玉林新闻综合,http://opdf.top:8088/rtp/239.81.0.138:4056
南宁都市生活,http://opdf.top:8088/rtp/239.81.0.139:4056
南宁影视娱乐,http://opdf.top:8088/rtp/239.81.0.140:4056
南宁公共,http://opdf.top:8088/rtp/239.81.0.141:4056
贺州综合HD,http://opdf.top:8088/rtp/239.81.0.163:4056
钦州综合HD,http://opdf.top:8088/rtp/239.81.0.164:4056
钦州综合,http://opdf.top:8088/rtp/239.81.0.165:4056
百色综合,http://opdf.top:8088/rtp/239.81.0.149:4056
百色综合HD,http://opdf.top:8088/rtp/239.81.0.150:4056
防城港新闻综合HD,http://opdf.top:8088/rtp/239.81.0.151:4056
北海新闻综合,http://opdf.top:8088/rtp/239.81.0.154:4056
河池新闻综合,http://opdf.top:8088/rtp/239.81.0.168:4056
河池新闻综合,http://opdf.top:8088/rtp/239.81.0.167:4056

黑龙江移动V6,#genre#
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225678/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226005/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225766/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225769/index.m3u8
CCTV1[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226013/index.m3u8
CCTV1[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226003/index.m3u8
CCTV1[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV1[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226006/index.m3u8
CCTV2[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225746/index.m3u8
CCTV2[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225588/index.m3u8
CCTV2[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226024/index.m3u8
CCTV3[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225754/index.m3u8
CCTV3[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225785/index.m3u8
CCTV3[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV4[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226007/index.m3u8
CCTV5[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV5[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225753/index.m3u8
CCTV5[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225591/index.m3u8
CCTV5+[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225752/index.m3u8
CCTV5+[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225689/index.m3u8
CCTV5+[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV6[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225751/index.m3u8
CCTV6[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225786/index.m3u8
CCTV6[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV7[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225593/index.m3u8
CCTV7[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV8[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226027/index.m3u8
CCTV8[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225787/index.m3u8
CCTV8[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV9[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225595/index.m3u8
CCTV9[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV10[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225596/index.m3u8
CCTV10[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV12[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV11[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV12[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225598/index.m3u8
CCTV13[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225600/index.m3u8
CCTV14[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV15[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV17[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CGTN[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225602/index.m3u8
CGTN[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
湖南卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8
江苏卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8
江苏卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225644/index.m3u8
浙江卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225643/index.m3u8
浙江卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
江西卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225615/index.m3u8
四川卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225621/index.m3u8
东南卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225620/index.m3u8
重庆卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8
辽宁卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225619/index.m3u8
河北卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225623/index.m3u8
广西卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225622/index.m3u8
山西卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
陕西卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225625/index.m3u8
贵州卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225626/index.m3u8
青海卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
湖北卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225705/index.m3u8
湖北卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
安徽卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225727/index.m3u8
安徽卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225631/index.m3u8
内蒙古卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
新疆卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
甘肃卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
西藏卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
吉林卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225637/index.m3u8
云南卫视[785*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225636/index.m3u8
海南卫视[768*576],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225639/index.m3u8
黑龙江卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225640/index.m3u8
黑龙江卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225658/index.m3u8
东方卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
东方卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225700/index.m3u8
东方卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225647/index.m3u8
山东卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225737/index.m3u8
山东卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225650/index.m3u8
深圳卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225645/index.m3u8
深圳卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8
天津卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225648/index.m3u8
天津卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8
北京卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225651/index.m3u8
北京卫视[1280*720],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225749/index.m3u8
北京卫视[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8
